Temps	Intensity_0
42155	516.535
42160	515.501
42165	514.395
42170	514.271
42175	514.147
42180	514.391
42185	514.76
42190	515.129
42195	515.498
42200	515.867
42205	517.301
42210	518.736
42215	520.171
42220	522.998
42225	525.824
42230	528.651
42235	531.542
42240	534.432
42245	537.004
42250	539.576
42255	542.148
42260	544.719
42265	547.291
42270	548.797
42275	550.303
42280	551.809
42285	549.96
42290	548.112
42295	546.263
42300	544.35
42305	542.437
42310	536.992
42315	531.547
42320	526.102
42325	520.656
42330	515.211
42335	509.766
42340	504.321
42345	498.875
42350	495.393
42355	491.91
42360	488.428
42365	484.945
42370	485.079
42375	488.696
42380	493.145
42385	497.594
42390	502.043
42395	506.492
42400	510.941
42405	515.39
42410	519.839
42415	525.56
42420	531.28
42425	536.13
42430	540.981
42435	539.314
42440	537.648
42445	535.149
42450	531.911
42455	528.673
42460	525.436
42465	522.198
42470	518.96
42475	515.722
42480	511.213
42485	506.703
42490	503.064
42495	499.425
42500	498.686
42505	497.946
42510	501.022
42515	504.836
42520	508.651
42525	512.465
42530	515.109
42535	517.753
42540	520.397
42545	523.04
42550	525.684
42555	528.328
42560	530.972
42565	533.616
42570	536.259
42575	535.089
42580	533.918
42585	532.747
42590	531.92
42595	532.61
42600	533.301
42605	533.992
42610	534.683
42615	535.735
42620	536.788
42625	537.841
42630	538.893
42635	539.946
42640	540.999
42645	542.051
42650	542.363
42655	542.332
42660	541.954
42665	541.575
42670	541.196
42675	540.818
42680	540.077
42685	539.182
42690	538.287
42695	537.392
42700	536.497
42705	533.765
42710	531.033
42715	529.041
42720	527.049
42725	525.057
42730	523.066
42735	521.07
42740	519.075
42745	517.079
42750	515.239
42755	513.398
42760	511.557
42765	509.717
42770	509.713
42775	509.709
42780	509.706
42785	509.702
42790	509.698
42795	510.704
42800	511.713
42805	512.723
42810	513.732
42815	514.741
42820	515.751
42825	516.76
42830	519.053
42835	521.346
42840	523.638
42845	525.931
42850	529.359
42855	532.786
42860	535.204
42865	537.465
42870	539.725
42875	541.686
42880	543.646
42885	545.606
42890	547.566
42895	548.243
42900	547.088
42905	545.934
42910	544.779
42915	542.489
42920	540.2
42925	537.91
42930	535.778
42935	533.645
42940	531.814
42945	529.982
42950	528.15
42955	526.318
42960	525.235
42965	525.983
42970	526.731
42975	529.059
42980	531.48
42985	533.901
42990	536.322
42995	538.742
43000	541.163
43005	543.584
43010	546.005
43015	548.426
43020	550.847
43025	552.519
43030	554.192
43035	556.468
43040	557.164
43045	557.767
43050	558.37
43055	558.973
43060	559.576
43065	556.937
43070	554.297
43075	551.657
43080	549.018
43085	546.378
43090	543.738
43095	541.099
43100	537.856
43105	534.613
43110	531.37
43115	528.128
43120	524.885
43125	525.521
43130	527.724
43135	529.926
43140	532.129
43145	534.331
43150	536.534
43155	538.736
43160	540.939
43165	543.141
43170	545.344
43175	547.546
43180	549.749
43185	551.951
43190	551.515
43195	552.755
43200	553.995
43205	555.235
43210	556.475
43215	558.038
43220	559.601
43225	561.165
43230	562.728
43235	564.292
43240	565.855
43245	567.418
43250	568.982
43255	569.305
43260	569.629
43265	569.952
43270	571.75
43275	573.548
43280	574.212
43285	574.876
43290	575.54
43295	576.204
43300	576.868
43305	577.532
43310	578.196
43315	578.86
43320	579.524
43325	580.187
43330	580.655
43335	579.648
43340	578.641
43345	578.445
43350	578.249
43355	578.053
43360	577.857
43365	577.66
43370	577.464
43375	572.429
43380	567.394
43385	562.359
43390	557.324
43395	552.485
43400	547.646
43405	542.807
43410	537.969
43415	533.13
43420	528.291
43425	523.452
43430	518.613
43435	518.15
43440	522.526
43445	526.902
43450	531.278
43455	535.654
43460	540.043
43465	544.432
43470	548.821
43475	553.576
43480	558.33
43485	563.084
43490	567.838
43495	572.593
43500	573.103
43505	573.469
43510	573.836
43515	573.16
43520	572.485
43525	571.796
43530	571.108
43535	570.419
43540	569.365
43545	568.311
43550	567.258
43555	566.204
43560	565.15
43565	563.964
43570	562.922
43575	563.567
43580	565.254
43585	566.941
43590	569.807
43595	572.673
43600	575.54
43605	576.056
43610	576.572
43615	577.089
43620	577.605
43625	577.576
43630	577.547
43635	577.518
43640	575.802
43645	574.087
43650	572.371
43655	569.475
43660	566.58
43665	563.685
43670	563.139
43675	562.593
43680	562.048
43685	561.958
43690	562.413
43695	564.806
43700	565.3
43705	565.793
43710	566.287
43715	566.781
43720	567.274
43725	567.768
43730	568.262
43735	568.755
43740	569.249
43745	569.742
43750	569.781
43755	569.819
43760	569.236
43765	570.552
43770	571.868
43775	573.184
43780	574.5
43785	575.816
43790	577.133
43795	579.017
43800	580.025
43805	581.034
43810	582.043
43815	583.052
43820	584.061
43825	583.754
43830	583.446
43835	583.139
43840	582.832
43845	582.525
43850	582.217
43855	581.91
43860	581.594
43865	582.153
43870	582.712
43875	582.147
43880	581.581
43885	581.016
43890	580.451
43895	579.886
43900	579.32
43905	578.755
43910	578.19
43915	577.625
43920	577.06
43925	575.935
43930	574.811
43935	574.027
43940	574.368
43945	574.708
43950	575.049
43955	574.518
43960	573.987
43965	572.826
43970	571.664
43975	570.503
43980	569.341
43985	568.18
43990	567.018
43995	565.685
44000	564.01
44005	562.336
44010	560.662
44015	558.988
44020	558.185
44025	557.381
44030	557.209
44035	557.037
44040	556.864
44045	556.692
44050	556.519
44055	557.828
44060	559.309
44065	560.79
44070	562.271
44075	563.751
44080	564.079
44085	564.407
44090	564.735
44095	565.063
44100	565.392
44105	565.72
44110	565.539
44115	565.358
44120	563.696
44125	562.034
44130	560.372
44135	558.711
44140	557.049
44145	556.54
44150	556.031
44155	555.522
44160	555.013
44165	554.504
44170	554.534
44175	555.073
44180	555.612
44185	556.003
44190	556.394
44195	556.784
44200	557.175
44205	557.565
44210	557.956
44215	558.347
44220	558.737
44225	559.128
44230	559.519
44235	559.37
44240	559.222
44245	562.779
44250	566.485
44255	570.19
44260	573.896
44265	577.601
44270	581.307
44275	585.561
44280	589.815
44285	592.093
44290	594.37
44295	596.648
44300	598.083
44305	599.518
44310	597.247
44315	594.977
44320	592.706
44325	590.435
44330	588.165
44335	585.894
44340	583.075
44345	580.256
44350	579.413
44355	578.57
44360	579.284
44365	580.84
44370	582.397
44375	583.953
44380	586.447
44385	588.941
44390	592.109
44395	595.277
44400	596.724
44405	597.993
44410	599.262
44415	600.531
44420	601.8
44425	601.513
44430	601.226
44435	600.938
44440	600.651
44445	599.426
44450	598.201
44455	596.302
44460	594.403
44465	594.608
44470	594.992
44475	595.375
44480	595.758
44485	596.141
44490	596.524
44495	597.176
44500	597.828
44505	598.48
44510	599.132
44515	599.784
44520	600.436
44525	602.904
44530	604.988
44535	607.073
44540	609.409
44545	611.744
44550	614.08
44555	616.415
44560	618.482
44565	620.549
44570	622.615
44575	624.995
44580	627.374
44585	629.789
44590	630.388
44595	630.987
44600	630.79
44605	630.343
44610	629.895
44615	629.448
44620	629.001
44625	628.553
44630	628.106
44635	626.866
44640	625.313
44645	623.76
44650	622.172
44655	620.584
44660	618.996
44665	618.204
44670	617.411
44675	616.618
44680	614.072
44685	611.526
44690	608.98
44695	606.433
44700	604.68
44705	602.926
44710	601.173
44715	599.419
44720	597.666
44725	595.912
44730	594.159
44735	592.405
44740	591.244
44745	591.836
44750	592.428
44755	593.02
44760	593.612
44765	594.204
44770	594.796
44775	595.388
44780	595.98
44785	596.572
44790	597.164
44795	597.636
44800	598.107
44805	597.986
44810	597.865
44815	597.744
44820	597.623
44825	597.502
44830	597.381
44835	597.261
44840	597.14
44845	597.019
44850	596.898
44855	598.61
44860	600.443
44865	602.277
44870	604.11
44875	605.943
44880	607.776
44885	609.609
44890	611.442
44895	613.276
44900	616.051
44905	618.827
44910	621.492
44915	624.157
44920	624.523
44925	624.889
44930	625.255
44935	625.071
44940	624.886
44945	624.701
44950	624.516
44955	624.332
44960	624.147
44965	623.02
44970	621.892
44975	620.876
44980	619.859
44985	619.308
44990	618.757
44995	618.989
45000	619.772
45005	620.555
45010	621.338
45015	622.121
45020	622.904
45025	623.687
45030	624.47
45035	625.309
45040	626.148
45045	626.987
45050	625.927
45055	624.867
45060	623.023
45065	621.18
45070	619.337
45075	617.494
45080	615.65
45085	613.807
45090	611.964
45095	610.121
45100	608.221
45105	606.322
45110	607.872
45115	611.187
45120	614.502
45125	617.817
45130	621.132
45135	624.447
45140	627.762
45145	631.078
45150	634.393
45155	637.708
45160	641.023
45165	644.338
45170	647.653
45175	648.603
45180	649.686
45185	650.431
45190	651.176
45195	651.921
45200	652.666
45205	653.411
45210	654.156
45215	654.901
45220	655.646
45225	656.391
45230	657.136
45235	657.881
45240	657.543
45245	657.723
45250	658.241
45255	658.333
45260	658.425
45265	657.724
45270	657.024
45275	655.826
45280	654.628
45285	653.43
45290	652.232
45295	651.034
45300	649.836
45305	648.638
45310	646.922
45315	645.206
45320	643.916
45325	642.626
45330	642.128
45335	641.75
45340	641.869
45345	641.988
45350	642.107
45355	642.227
45360	642.346
45365	642.465
45370	642.584
45375	642.703
45380	642.822
45385	642.941
45390	644.373
45395	645.806
45400	647.119
45405	648.432
45410	649.745
45415	651.84
45420	650.48
45425	649.12
45430	647.76
45435	646.4
45440	645.04
45445	643.68
45450	642.32
45455	639.647
45460	636.973
45465	634.3
45470	631.627
45475	628.954
45480	627.456
45485	629.412
45490	631.369
45495	633.325
45500	635.282
45505	637.239
45510	639.195
45515	641.152
45520	643.055
45525	644.958
45530	646.862
45535	648.765
45540	650.668
45545	650.615
45550	650.562
45555	650.509
45560	650.455
45565	650.402
45570	650.349
45575	650.295
45580	650.623
45585	651.875
45590	653.127
45595	654.379
45600	656.071
45605	657.763
45610	659.454
45615	661.146
45620	662.838
45625	664.53
45630	666.222
45635	667.913
45640	669.605
45645	670.916
45650	671.356
45655	670.337
45660	669.319
45665	667.86
45670	666.402
45675	664.943
45680	663.485
45685	662.027
45690	660.568
45695	659.11
45700	657.651
45705	655.951
45710	654.251
45715	652.551
45720	652.309
45725	652.067
45730	651.825
45735	651.583
45740	651.341
45745	651.099
45750	650.858
45755	650.616
45760	649.699
45765	648.783
45770	648.109
45775	647.434
45780	646.448
45785	645.462
45790	644.475
45795	643.489
45800	642.503
45805	641.516
45810	640.53
45815	639.544
45820	638.557
45825	638.246
45830	637.934
45835	637.622
45840	637.794
45845	638.277
45850	638.761
45855	639.244
45860	639.728
45865	640.458
45870	641.188
45875	641.918
45880	642.648
45885	643.378
45890	644.108
45895	644.839
45900	645.569
45905	645.815
45910	646.062
45915	646.308
45920	647.02
45925	645.571
45930	643.876
45935	642.181
45940	640.486
45945	638.791
45950	637.096
45955	635.401
45960	633.706
45965	632.011
45970	630.316
45975	628.621
45980	626.926
45985	625.947
45990	627.127
45995	628.308
46000	629.489
46005	630.669
46010	631.85
46015	633.03
46020	634.211
46025	635.391
46030	636.572
46035	638.528
46040	640.485
46045	642.442
46050	643.218
46055	643.995
46060	646.207
46065	648.42
46070	650.633
46075	652.846
46080	653.814
46085	654.782
46090	655.75
46095	656.719
46100	656.911
46105	657.103
46110	657.295
46115	657.487
46120	657.679
46125	656.434
46130	655.189
46135	653.945
46140	653.529
46145	654.358
46150	655.187
46155	656.016
46160	656.845
46165	657.675
46170	658.504
46175	659.333
46180	661.013
46185	662.693
46190	664.373
46195	666.959
46200	668.95
46205	670.111
46210	671.273
46215	672.435
46220	671.456
46225	669.197
46230	666.938
46235	664.679
46240	662.42
46245	659.31
46250	656.2
46255	653.09
46260	649.074
46265	645.653
46270	642.233
46275	638.812
46280	635.391
46285	635.843
46290	635.482
46295	635.121
46300	634.76
46305	634.399
46310	634.038
46315	633.678
46320	633.317
46325	632.956
46330	632.595
46335	632.234
46340	631.873
46345	631.512
46350	633.098
46355	637.593
46360	642.089
46365	646.584
46370	651.079
46375	655.574
46380	660.07
46385	664.565
46390	669.06
46395	673.555
46400	678.051
46405	680.908
46410	683.766
46415	682.944
46420	681.306
46425	679.669
46430	678.031
46435	676.393
46440	674.756
46445	673.118
46450	671.481
46455	669.843
46460	668.205
46465	666.957
46470	667.345
46475	667.734
46480	668.746
46485	669.195
46490	669.645
46495	670.094
46500	670.544
46505	670.615
46510	670.686
46515	670.058
46520	669.43
46525	668.801
46530	667.784
46535	666.767
46540	665.75
46545	664.11
46550	663.033
46555	661.955
46560	660.877
46565	659.799
46570	659.1
46575	658.677
46580	658.953
46585	659.353
46590	659.754
46595	660.154
46600	660.555
46605	660.955
46610	661.355
46615	661.756
46620	662.156
46625	663.376
46630	661.817
46635	660.257
46640	658.421
46645	656.584
46650	654.624
46655	652.664
46660	650.704
46665	648.744
46670	646.784
46675	644.823
46680	642.863
46685	640.903
46690	639.897
46695	641.864
46700	643.952
46705	646.041
46710	648.129
46715	650.217
46720	652.305
46725	654.394
46730	656.482
46735	658.73
46740	659.915
46745	661.101
46750	662.286
46755	661.697
46760	660.915
46765	660.012
46770	659.109
46775	658.206
46780	657.303
46785	656.4
46790	655.497
46795	654.594
46800	655.281
46805	657.918
46810	660.556
46815	663.193
46820	665.83
46825	668.468
46830	671.105
46835	673.009
46840	674.913
46845	673.578
46850	672.244
46855	670.91
46860	669.575
46865	666.49
46870	662.518
46875	658.547
46880	654.575
46885	650.603
46890	646.631
46895	642.66
46900	639.421
46905	640.104
46910	640.992
46915	641.881
46920	642.769
46925	643.658
46930	644.546
46935	645.435
46940	646.323
46945	647.212
46950	648.101
46955	648.989
46960	649.878
46965	650.766
46970	649.604
46975	651.475
46980	653.345
46985	655.215
46990	657.085
46995	658.956
47000	660.826
47005	662.696
47010	664.567
47015	666.437
47020	668.931
47025	671.424
47030	673.918
47035	675.274
47040	678.372
47045	681.471
47050	683.685
47055	685.9
47060	688.115
47065	688.478
47070	688.842
47075	689.206
47080	689.57
47085	689.31
47090	688.991
47095	688.145
47100	686.566
47105	683.245
47110	679.923
47115	677.485
47120	675.047
47125	672.61
47130	672.023
47135	671.436
47140	670.849
47145	670.262
47150	669.676
47155	670.627
47160	672.106
47165	672.524
47170	672.943
47175	673.362
47180	673.78
47185	671.347
47190	668.913
47195	666.479
47200	664.046
47205	661.612
47210	659.179
47215	656.745
47220	652.833
47225	648.92
47230	646.068
47235	643.216
47240	640.364
47245	639.648
47250	638.229
47255	636.81
47260	635.39
47265	633.971
47270	632.551
47275	631.132
47280	629.713
47285	628.293
47290	626.874
47295	625.454
47300	624.035
47305	622.615
47310	622.656
47315	626.253
47320	629.85
47325	633.447
47330	637.044
47335	640.641
47340	644.237
47345	649.393
47350	654.548
47355	659.703
47360	664.858
47365	670.013
47370	675.168
47375	676.726
47380	678.285
47385	678.799
47390	678.481
47395	677.446
47400	676.411
47405	675.377
47410	672.784
47415	670.191
47420	667.598
47425	665.005
47430	662.412
47435	659.819
47440	657.226
47445	654.633
47450	653.083
47455	654.174
47460	655.981
47465	657.787
47470	659.071
47475	660.354
47480	661.637
47485	662.92
47490	664.203
47495	665.486
47500	666.769
47505	668.053
47510	669.336
47515	670.619
47520	670.095
47525	669.571
47530	669.534
47535	670.019
47540	670.505
47545	670.991
47550	671.477
47555	671.963
47560	672.449
47565	672.935
47570	673.421
47575	673.907
47580	674.392
47585	675.737
47590	677.082
47595	677.941
47600	675.657
47605	673.374
47610	671.09
47615	668.807
47620	666.524
47625	664.24
47630	661.957
47635	659.673
47640	657.39
47645	655.106
47650	651.964
47655	648.822
47660	647.63
47665	649.581
47670	651.532
47675	653.482
47680	655.433
47685	657.384
47690	658.04
47695	658.697
47700	659.353
47705	660.01
47710	658.281
47715	656.552
47720	654.823
47725	651.143
47730	647.464
47735	643.784
47740	640.104
47745	636.425
47750	632.745
47755	630.36
47760	627.974
47765	625.589
47770	626.696
47775	629.271
47780	631.846
47785	634.421
47790	636.997
47795	639.572
47800	642.147
47805	644.722
47810	647.297
47815	649.872
47820	652.447
47825	655.022
47830	657.597
47835	657.73
47840	658.78
47845	659.83
47850	660.88
47855	661.93
47860	662.98
47865	664.031
47870	665.081
47875	666.131
47880	668.998
47885	671.866
47890	674.734
47895	676.558
47900	677.332
47905	678.106
47910	678.88
47915	679.654
47920	680.429
47925	681.203
47930	681.977
47935	682.751
47940	683.525
47945	682.482
47950	681.438
47955	679.465
47960	678.536
47965	677.606
47970	676.677
47975	675.747
47980	674.818
47985	673.888
47990	672.959
47995	672.029
48000	671.099
48005	670.17
48010	669.24
48015	668.64
48020	668.97
48025	669.299
48030	669.628
48035	669.958
48040	670.287
48045	670.616
48050	670.946
48055	671.574
48060	672.203
48065	672.831
48070	673.46
48075	674.089
48080	674.388
48085	674.687
48090	671.314
48095	667.941
48100	664.568
48105	661.194
48110	657.821
48115	654.448
48120	650.775
48125	647.103
48130	643.431
48135	639.758
48140	636.086
48145	632.413
48150	631.671
48155	634.6
48160	637.53
48165	640.646
48170	643.761
48175	646.876
48180	649.991
48185	653.106
48190	656.221
48195	659.336
48200	662.452
48205	665.567
48210	668.682
48215	668.867
48220	669.052
48225	669.254
48230	669.271
48235	669.848
48240	670.425
48245	671.002
48250	671.579
48255	673.251
48260	673.729
48265	674.207
48270	674.685
48275	675.163
48280	675.641
48285	676.119
48290	676.581
48295	677.042
48300	676.943
48305	676.845
48310	676.746
48315	676.647
48320	676.211
48325	676.969
48330	677.727
48335	678.543
48340	679.359
48345	680.175
48350	680.991
48355	681.807
48360	680.902
48365	679.997
48370	679.092
48375	678.187
48380	677.283
48385	675.62
48390	673.957
48395	672.294
48400	670.573
48405	668.852
48410	667.131
48415	665.341
48420	663.551
48425	663.481
48430	663.412
48435	663.342
48440	663.273
48445	663.203
48450	663.134
48455	663.064
48460	662.995
48465	662.925
48470	662.774
48475	662.623
48480	656.76
48485	650.898
48490	645.035
48495	639.172
48500	633.309
48505	627.447
48510	621.584
48515	615.721
48520	609.858
48525	603.996
48530	598.133
48535	592.352
48540	591.899
48545	597.226
48550	602.554
48555	607.882
48560	613.21
48565	618.538
48570	623.866
48575	629.194
48580	634.521
48585	639.849
48590	645.177
48595	651.203
48600	657.229
48605	657.252
48610	657.275
48615	657.298
48620	657.321
48625	657.344
48630	657.367
48635	657.39
48640	657.414
48645	657.437
48650	657.46
48655	657.483
48660	656.808
48665	657.359
48670	658.586
48675	659.813
48680	661.039
48685	662.266
48690	663.493
48695	664.719
48700	664.822
48705	664.925
48710	665.028
48715	665.131
48720	665.234
48725	665.337
48730	664.213
48735	663.09
48740	661.966
48745	660.842
48750	659.718
48755	658.595
48760	657.702
48765	657.932
48770	658.163
48775	658.465
48780	658.767
48785	659.068
48790	659.37
48795	659.672
48800	659.974
48805	660.276
48810	660.988
48815	661.699
48820	662.411
48825	662.892
48830	663.373
48835	663.854
48840	664.263
48845	664.045
48850	663.828
48855	663.61
48860	663.392
48865	663.174
48870	662.493
48875	661.403
48880	660.312
48885	659.221
48890	658.13
48895	657.04
48900	655.949
48905	654.858
48910	654.395
48915	653.931
48920	653.468
48925	653.005
48930	652.943
48935	653.344
48940	653.746
48945	653.356
48950	652.966
48955	652.57
48960	652.174
48965	651.778
48970	651.383
48975	650.987
48980	650.591
48985	650.195
48990	649.799
48995	649.002
49000	648.205
49005	647.407
49010	647.401
49015	648.402
49020	649.409
49025	650.416
49030	651.422
49035	652.429
49040	653.436
49045	654.442
49050	655.449
49055	656.292
49060	657.134
49065	657.976
49070	658.138
49075	658.3
49080	656.256
49085	654.211
49090	652.167
49095	650.123
49100	648.078
49105	646.034
49110	643.99
49115	641.945
49120	640.065
49125	638.185
49130	636.305
49135	635.105
49140	634.767
49145	635.899
49150	637.031
49155	638.163
49160	639.295
49165	640.427
49170	641.559
49175	642.691
49180	643.823
49185	644.955
49190	646.087
49195	647.838
49200	650.3
49205	651.902
49210	653.432
49215	653.905
49220	654.378
49225	654.851
49230	655.324
49235	655.797
49240	656.27
49245	656.743
49250	657.216
49255	657.689
49260	657.047
49265	655.693
49270	654.339
49275	652.786
49280	652.29
49285	651.793
49290	651.297
49295	650.801
49300	650.304
49305	649.808
49310	649.312
49315	648.815
49320	648.804
49325	649.289
49330	649.774
49335	650.259
49340	650.828
49345	653.464
49350	656.1
49355	657.5
49360	658.9
49365	660.299
49370	661.699
49375	662.62
49380	663.541
49385	663.977
49390	663.905
49395	663.833
49400	663.76
49405	663.605
49410	661.382
49415	659.158
49420	658.171
49425	657.185
49430	656.198
49435	655.211
49440	654.703
49445	654.195
49450	653.978
49455	654.27
49460	654.562
49465	654.853
49470	655.145
49475	655.437
49480	655.728
49485	656.02
49490	656.312
49495	656.604
49500	656.895
49505	657.293
49510	657.691
49515	657.797
49520	657.903
49525	657.434
49530	656.966
49535	656.497
49540	656.028
49545	655.56
49550	655.091
49555	654.622
49560	654.154
49565	653.685
49570	653.11
49575	652.536
49580	651.961
49585	653.212
49590	655.038
49595	656.864
49600	658.186
49605	659.507
49610	660.829
49615	662.151
49620	663.472
49625	664.794
49630	665.804
49635	666.814
49640	667.823
49645	668.833
49650	668.017
49655	665.678
49660	663.34
49665	661.505
49670	659.671
49675	657.836
49680	656.001
49685	654.167
49690	652.332
49695	650.81
49700	649.287
49705	647.764
49710	646.242
49715	645.047
49720	645.374
49725	645.702
49730	646.03
49735	646.357
49740	646.685
49745	647.013
49750	647.34
49755	649.341
49760	651.602
49765	653.862
49770	656.123
49775	657.696
49780	658.941
49785	660.186
49790	661.432
49795	662.677
49800	662.279
49805	661.88
49810	661.481
49815	661.083
49820	659.011
49825	656.68
49830	654.348
49835	652.017
49840	650.373
49845	648.729
49850	647.085
49855	645.441
49860	644.363
49865	644.928
49870	645.494
49875	646.059
49880	646.625
49885	647.191
49890	647.756
49895	650.61
49900	653.464
49905	656.318
49910	659.477
49915	662.636
49920	664.676
49925	666.15
49930	667.625
49935	669.099
49940	670.574
49945	672.048
49950	673.452
49955	674.856
49960	673.972
49965	673.079
49970	670.813
49975	668.241
49980	665.67
49985	664.217
49990	662.765
49995	661.312
50000	659.86
50005	658.408
50010	656.955
50015	655.573
50020	654.191
50025	652.809
50030	652.761
50035	654.146
50040	655.532
50045	656.917
50050	658.614
50055	660.311
50060	662.008
50065	660.236
50070	658.464
50075	656.693
50080	654.921
50085	653.149
50090	651.378
50095	648.281
50100	645.124
50105	641.967
50110	638.81
50115	635.341
50120	631.873
50125	631.16
50130	633.916
50135	636.671
50140	639.427
50145	642.183
50150	644.939
50155	647.695
50160	649.306
50165	650.918
50170	652.53
50175	654.142
50180	655.754
50185	657.366
50190	656.222
50195	655.078
50200	653.934
50205	652.79
50210	651.646
50215	650.502
50220	650.606
50225	651.164
50230	651.722
50235	652.28
50240	652.837
50245	653.395
50250	653.953
50255	654.511
50260	655.069
50265	655.627
50270	655.122
50275	654.616
50280	654.111
50285	652.358
50290	651.294
50295	650.231
50300	649.042
50305	647.853
50310	646.664
50315	643.989
50320	641.313
50325	638.638
50330	635.963
50335	634.351
50340	632.739
50345	631.127
50350	629.516
50355	627.904
50360	626.292
50365	624.806
50370	623.319
50375	622.872
50380	623.91
50385	624.948
50390	625.987
50395	627.025
50400	628.063
50405	627.319
50410	626.575
50415	625.831
50420	624.657
50425	623.483
50430	622.31
50435	621.136
50440	618.923
50445	616.711
50450	614.499
50455	612.287
50460	610.075
50465	607.862
50470	607.433
50475	607.003
50480	608.048
50485	609.524
50490	611
50495	612.475
50500	613.951
50505	615.427
50510	616.902
50515	618.378
50520	619.854
50525	621.329
50530	623.867
50535	626.404
50540	628.941
50545	630.003
50550	631.064
50555	632.126
50560	633.187
50565	634.249
50570	635.311
50575	636.372
50580	637.434
50585	638.495
50590	640.208
50595	639.817
50600	639.426
50605	639.036
50610	638.645
50615	638.254
50620	636.958
50625	635.662
50630	634.366
50635	633.07
50640	631.774
50645	630.478
50650	629.182
50655	627.235
50660	624.302
50665	621.369
50670	618.435
50675	615.502
50680	612.568
50685	610.54
50690	608.512
50695	606.484
50700	604.456
50705	602.428
50710	600.4
50715	598.372
50720	597.316
50725	598.288
50730	599.26
50735	600.232
50740	601.204
50745	602.176
50750	603.148
50755	604.12
50760	605.092
50765	605.302
50770	605.511
50775	605.721
50780	605.93
50785	605.168
50790	604.405
50795	603.642
50800	602.88
50805	602.117
50810	601.355
50815	600.592
50820	599.829
50825	600.586
50830	602.105
50835	600.228
50840	598.352
50845	596.475
50850	594.599
50855	592.722
50860	590.846
50865	588.969
50870	587.093
50875	585.216
50880	583.339
50885	581.463
50890	578.067
50895	575.411
50900	576.151
50905	576.891
50910	577.63
50915	578.37
50920	579.11
50925	579.85
50930	580.682
50935	581.514
50940	583.08
50945	584.646
50950	586.211
50955	587.777
50960	588.603
50965	589.429
50970	590.255
50975	591.081
50980	591.907
50985	592.733
50990	593.892
50995	594.678
51000	595.465
51005	595.518
51010	595.571
51015	595.624
51020	595.677
51025	595.73
51030	593.638
51035	591.546
51040	589.453
51045	587.361
51050	585.268
51055	582.844
51060	580.699
51065	578.553
51070	576.408
51075	574.262
51080	572.116
51085	569.971
51090	569.06
51095	570.294
51100	571.529
51105	573.203
51110	574.877
51115	576.552
51120	577.842
51125	579.133
51130	580.423
51135	581.714
51140	583.004
51145	583.594
51150	584.183
51155	583.538
51160	582.893
51165	582.136
51170	580.939
51175	579.741
51180	574.601
51185	569.845
51190	565.089
51195	560.333
51200	555.577
51205	550.821
51210	546.766
51215	542.711
51220	538.656
51225	534.601
51230	530.659
51235	526.716
51240	525.157
51245	527.54
51250	529.922
51255	532.305
51260	534.688
51265	537.071
51270	539.454
51275	543.101
51280	545.591
51285	548.082
51290	550.573
51295	553.064
51300	555.555
51305	555.663
51310	555.771
51315	555.879
51320	555.987
51325	556.095
51330	556.204
51335	556.312
51340	557.877
51345	560.891
51350	563.906
51355	566.92
51360	570.839
51365	573.019
51370	574.476
51375	575.933
51380	577.39
51385	578.847
51390	580.304
51395	581.761
51400	582.049
51405	579.617
51410	574.472
51415	569.326
51420	564.181
51425	558.132
51430	553.821
51435	550.234
51440	546.646
51445	543.059
51450	539.471
51455	535.883
51460	532.296
51465	529.877
51470	529.877
51475	532.56
51480	535.243
51485	537.925
51490	540.608
51495	543.291
51500	545.974
51505	548.657
51510	551.34
51515	554.023
51520	556.705
51525	559.388
51530	562.071
51535	563.143
51540	563.952
51545	563.197
51550	562.442
51555	561.688
51560	560.933
51565	560.179
51570	559.424
51575	558.669
51580	557.915
51585	557.16
51590	556.405
51595	554.948
51600	552.682
51605	550.416
51610	549.713
51615	549.01
51620	548.307
51625	547.604
51630	546.901
51635	546.198
51640	545.495
51645	544.792
51650	544.089
51655	546.046
51660	548.255
51665	550.464
51670	552.673
51675	554.882
51680	557.09
51685	559.299
51690	561.508
51695	563.717
51700	563.092
51705	562.468
51710	561.844
51715	561.219
51720	557.935
51725	555.102
51730	552.269
51735	549.436
51740	546.603
51745	543.77
51750	540.937
51755	538.104
51760	536.835
51765	538.4
51770	539.965
51775	541.53
51780	543.095
51785	544.66
51790	546.225
51795	547.79
51800	549.355
51805	550.92
51810	551.922
51815	552.923
51820	553.925
51825	553.362
51830	552.799
51835	549.953
51840	547.107
51845	544.261
51850	541.416
51855	538.57
51860	535.724
51865	532.878
51870	530.032
51875	527.75
51880	525.467
51885	523.184
51890	520.902
51895	519.727
51900	520.836
51905	521.944
51910	523.053
51915	524.512
51920	526.042
51925	527.573
51930	529.103
51935	530.633
51940	532.164
51945	533.694
51950	535.225
51955	536.755
51960	538.167
51965	539.579
51970	541.625
51975	543.531
51980	545.086
51985	546.57
51990	546.789
51995	547.007
52000	547.225
52005	547.444
52010	547.662
52015	547.88
52020	548.099
52025	547.327
52030	546.555
52035	545.15
52040	543.271
52045	541.392
52050	539.513
52055	538.899
52060	538.286
52065	537.672
52070	537.059
52075	536.445
52080	535.832
52085	535.218
52090	534.605
52095	533.991
52100	534.332
52105	535.287
52110	536.241
52115	537.196
52120	538.181
52125	539.166
52130	540.151
52135	541.136
52140	543.306
